"시도코드","시도명","번호","업소명","주소","전화번호","취급품목"
"26","부산광역시","189","(주)가가호호시니어비전","부산광역시 남구 수영로 248 , 201호 (대연동, 메트로타워)","051-612-7655","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","188","(주)대성홈메디케어","부산광역시 북구 효열로203번가길 50, 1층 (금곡동, 우방하이츠빌라)","051-365-2233","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","187","(주)동래클린케어","부산광역시 동래구 아시아드대로171번길 19 (사직동)","051-504-9924","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","186","(주)보필 북부산센터","부산광역시 북구 의성로115번길 70, 1층 (덕천동)","051-331-9924","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","185","(주)삼우티에스","부산광역시 강서구 대저로235번길 35-1 (대저1동, 부산지방법원 강서등기소)","051-852-7888","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","184","(주)선일의료기","부산광역시 동래구 충렬대로272번길 11, 1층 (낙민동)","0000-1544-4877","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","183","(주)세영메디칼","부산광역시 동구 고관로 164, 101호 (좌천동)","051-463-4601","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"26","부산광역시","182","(주)위드휠","부산광역시 강서구 대저로255번길 29 (대저1동)","051-868-5090","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","181","(주)이노코리아","부산광역시 북구 효열로 76-1, 110호 (금곡동, 주공아파트)","051-468-7368","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"26","부산광역시","180","(주)해오름케어","부산광역시 북구 금곡대로616번길 109 (금곡동)","051-363-5608","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","179","MS메디칼","부산광역시 중구 중앙대로 119-1, 1층 (대창동1가)","051-256-7575","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","178","강남의료기상사","부산광역시 북구 금곡대로 10 (덕천동)","051-341-2121","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","177","건강의료기","부산광역시 중구 보수대로 22 (부평동2가)","051-241-5017","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","176","건강한의료기","부산광역시 동구 중앙대로 393 (수정동)","051-633-1601","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","175","경남의료기","부산광역시 동구 고관로 69 (수정동)","051-467-4441","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","174","고려의료기","부산광역시 사상구 주례로10번길 57 고려의료기, 1층 (주례동, 장수이용원)","051-327-2257","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","173","곰두리의료기","부산광역시 동래구 충렬대로395번길 55 (안락동)","051-531-1277","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","172","광복의료기상사","부산광역시 중구 광복로37번길 1 (창선동2가)","051-244-4748","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"26","부산광역시","171","구포부민매점","부산광역시 북구 사상로 607 (구포동)","051-303-3771","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","170","구포의료기","부산광역시 북구 낙동대로 1790 (구포동)","010-8361-0509","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","169","그린팜의료기","부산광역시 부산진구 새싹로 198 (초읍동)","051-912-5100","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차"
"26","부산광역시","168","금오메디칼","부산광역시 동구 중앙대로371번길 72 (수정동)","051-462-8707","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","167","금정의료기(복지용구전문점)","부산광역시 금정구 오륜대로 14-1, 1층 (부곡동)","051-581-5652","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","166","기장종합의료기","부산광역시 기장군 대청로72번길 5 (기장읍, 정한약국)","051-722-0115","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","165","길 의료기","부산광역시 사상구 사상로 517, 상가동 (모라동)","051-302-6646","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"26","부산광역시","164","나누리요","부산광역시 영도구 함지로 17 제비상가동, 106호 (동삼동, 반도보라비치타운)","051-404-1311","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","163","나눔의료기","부산광역시 해운대구 아랫반송로5번길 216, 1층 (반송동, 디자인하우스)","051-542-6997","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","162","남북메디칼","부산광역시 수영구 수영로540번길 7 (광안동)","051-756-4164","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","161","네발보조공학센터","부산광역시 북구 효열로 270, 상가동 105호 (금곡동, 금곡1단지주공아파트)","051-917-1009","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"26","부산광역시","160","넥스트(NEXT)","부산광역시 동구 대영로 261, 1층 (초량동, 은성빌딩)","010-4471-3446","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"26","부산광역시","159","넥스트이브이모빌리티","부산광역시 금정구 중앙대로 2061, 1동 101호 (남산동, 대박마을)","000-1588-5952","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","158","다우의료기","부산광역시 서구 감천로 253 (암남동)","051-243-8284","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","157","다정한 의료기","부산광역시 수영구 광서로10번길 65, 107호 (광안동, 로타리아파트)","010-8030-6047","전동휠체어(가군, 나군) | 욕창예방방석 | 수동휠체어"
"26","부산광역시","156","대동의료기","부산광역시 동래구 충렬대로 180-4, 2층 (명륜동)","051-558-8805","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","155","대동의지 보조기 센터","부산광역시 동구 고관로 83 (수정동)","051-441-0679","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","154","대동종합보조기","부산광역시 부산진구 성지로137번길 82, 1층 (초읍동)","051-891-3550","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","153","대세의료기","부산광역시 해운대구 아랫반송로21번길 83 (반송동, 도도헤어)","051-742-2217","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 수동휠체어"
"26","부산광역시","152","대세홈케어","부산광역시 사상구 괘감로 37, 1동 2층 219호 (괘법동, 산업용품유통상가)","010-4524-3670","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","151","대일의료기","부산광역시 연제구 과정로 333 (연산동)","051-502-1530","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","150","대한복지용구센터","부산광역시 북구 만덕3로48번나길 30, 1층 (만덕동)","051-341-1588","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","149","동국의료기","부산광역시 사상구 새벽로 182 (감전동, 가야정)","051-311-8826","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","148","동래의료기","부산광역시 동래구 안연로109번길 24, 1층 2호 (안락동)","051-531-2661","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","147","동서의료기","부산광역시 사하구 낙동대로 184, 1층 (괴정동)","051-293-9366","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","146","동성의료기","부산광역시 북구 낙동대로1780번길 42 (구포동)","051-243-2229","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","145","동양의료기","부산광역시 중구 광복로37번길 7-1 (창선동2가)","051-245-1131","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 전방보행차 | 수동휠체어"
"26","부산광역시","144","동원의료기 노인복지용구","부산광역시 사하구 사리로 2, 1층 (괴정동)","010-7757-3803","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","143","동인메디텍","부산광역시 해운대구 좌동순환로 275, 상가동 107호 (좌동, 대우2차아파트)","051-703-8522","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","142","동진의료기","부산광역시 서구 대신공원로 17 (동대신동3가)","051-247-3136","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","141","라이프헬스케어","부산광역시 남구 동명로 26 , 108동 202호 (용당동, 현대아이파크 상가)","051-611-1198","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","140","메디아이","부산광역시 사상구 모덕로67번길 136, 103호 (모라동, 명신상가APT)","070-8688-8886","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","139","명진의료기상사","부산광역시 사상구 양지로 3, 2동 113호 (주례동, 대성상가)","051-324-9896","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","138","모닝메디케어","부산광역시 사하구 다대로 403, 1층 (다대동)","010-2499-9708","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","137","모아메디칼상사","부산광역시 연제구 월드컵대로 359 (거제동, 부산의료원)","051-501-6569","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","136","모아의료기","부산광역시 연제구 월드컵대로 343 , 105호 (거제동, 대우그린아파트상가)","051-501-2210","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","135","미소 의료기","부산광역시 사하구 괴정로244번길 19 (괴정동)","051-292-9009","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","134","바른의료기","부산광역시 북구 사상로 599 (구포동)","051-303-1702","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","133","백산의료기","부산광역시 수영구 수영로 609-1 (광안동)","051-757-8096","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","132","보배의료기","부산광역시 동래구 석사북로 8 (사직동)","051-503-6157","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","131","보훈의료기","부산광역시 사상구 양지로 10 (주례동, 황금노래연습장)","051-322-2210","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","130","복지메디칼세신","부산광역시 사하구 낙동대로 327, 1층 (괴정동)","051-206-8588","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","129","부민메디칼","부산광역시 부산진구 백양대로34번길 21, 1층 (부암동)","051-867-2224","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"26","부산광역시","128","부산 메디칼(BS MEDICAL)","부산광역시 영도구 대교로2번길 15, 302호 (봉래동3가, 성우 펠리체 리움)","010-3162-5520","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","127","부산보조기","부산광역시 사상구 백양대로 716, 상가동 (덕포동, 덕포남영아파트)","051-898-9219","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","126","부산의료기","부산광역시 동래구 중앙대로 1329, 1층 (온천동)","051-558-7114","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","125","부산의료기","부산광역시 사상구 가야대로 258 (주례동, 1층)","051-328-8371","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"26","부산광역시","124","부산의료용품","부산광역시 동구 중앙대로 415, 1층 (좌천동)","051-467-1600","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","123","부영의료기","부산광역시 부산진구 중앙대로 795 (부전동)","051-804-3322","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"26","부산광역시","122","부전의료기","부산광역시 부산진구 중앙대로 789 (부전동)","051-818-7223","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"26","부산광역시","121","사단법인 누리복지회","부산광역시 북구 금곡대로616번길 99-1, 1층 (금곡동)","051-364-0400","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"26","부산광역시","120","사단법인 안심생활 남부지점","부산광역시 수영구 수영로 457 (남천동, 1층)","051-611-9488","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","119","삼에스개발(주)","부산광역시 연제구 월드컵대로 83 (연산동)","051-851-8701","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","118","삼정의료기","부산광역시 기장군 무양2길 11 (기장읍)","051-721-9996","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"26","부산광역시","117","삼흥의료기","부산광역시 남구 유엔평화로4번길 4 (대연동, 수복장여관)","051-627-7241","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","116","상도의료기","부산광역시 서구 망양로 5 (서대신동3가)","051-257-0996","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","115","샘물 의료기 판매사","부산광역시 북구 만덕3로16번길 11, 4동 8호 (만덕동, 벽산라인훼미리타운)","010-6600-3549","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","114","서면의료기","부산광역시 부산진구 중앙대로783번길 8 (부전동)","051-806-6996","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","113","서부산의료기보청기","부산광역시 사하구 제석로 22, 1층 (하단동)","051-207-0333","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","112","성림메디칼","부산광역시 금정구 중앙대로 2044 3층 (남산동, 남산주유소)","051-581-5896","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","111","성림의료기","부산광역시 금정구 중앙대로 1907 (구서동)","051-512-3777","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"26","부산광역시","110","세명메디칼상사","부산광역시 부산진구 가야대로 763 (부전동)","051-818-0170","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","109","세영의료기","부산광역시 동구 고관로 164 일신빌딩, 1층 (좌천동)","070-8657-3119","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","108","세진의료기상사","부산광역시 동구 고관로 73 (수정동)","051-467-9942","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","107","소정의료기","부산광역시 해운대구 아랫반송로21번길 123 (반송동, 외)","051-544-7156","전동휠체어(가군, 나군) | 의료용 스쿠터"
"26","부산광역시","106","소정의료기","부산광역시 해운대구 해운대로61번길 110-1 (반여동)","051-781-7736","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","105","수영의료기","부산광역시 수영구 연수로401번길 3 (수영동)","051-754-9959","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기"
"26","부산광역시","104","신기의료기","부산광역시 동래구 명장로48번길 8, 1층 (명장동)","051-528-1015","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","103","신기의료기 괴정점","부산광역시 사하구 사하로 137-1 (괴정동)","010-4577-1839","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","102","신기의료기 구포점","부산광역시 북구 백양대로 1125, 1층 (구포동)","051-393-4994","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","101","신기의료기 금정점","부산광역시 금정구 중앙대로1959번길 8, 1층 (구서동)","051-516-1255","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","100","신기의료기 기장점","부산광역시 기장군 차성로326번길 8, 1층 (기장읍, 클라라음악학원)","051-723-6244","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","99","신기의료기 대연점","부산광역시 남구 수영로219번길 39, 1층 (대연동)","051-917-1690","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","98","신기의료기 덕천점","부산광역시 북구 덕천로 62, 1층 (덕천동)","051-361-4600","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","97","신기의료기 동구점","부산광역시 동구 고관로 112 (수정동)","051-711-3973","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","96","신기의료기 동래점","부산광역시 동래구 여고북로 102, 1층 (사직동)","051-978-8500","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","95","신기의료기 만덕점","부산광역시 북구 상리로 79, 1층 (만덕동)","051-343-6300","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","94","신기의료기 반송점","부산광역시 해운대구 반송로924번길 20-1, 1층 (반송동)","051-989-3615","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","93","신기의료기 부곡점","부산광역시 금정구 가마실로 25, 1층 (부곡동)","010-8157-6500","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"26","부산광역시","92","신기의료기 부산 남구점","부산광역시 남구 용호로 157 (용호동)","051-921-7956","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","91","신기의료기 부산점","부산광역시 북구 금곡대로616번길 117, 1층 (금곡동)","051-363-0909","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","90","신기의료기 부산진구점","부산광역시 부산진구 백양대로 34, 에이동동 (부암동)","051-809-8848","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","89","신기의료기 사상점","부산광역시 사상구 운산로 74 신기의료기 사상점, 1층 (괘법동, 돈나드리생고기)","051-710-9986","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","88","신기의료기 사하점","부산광역시 사하구 윤공단로14번길 25, 1층 (다대동)","051-266-6506","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","87","신기의료기 수영점","부산광역시 수영구 과정로 38 신기의료기 수영점 (망미동)","051-757-7274","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"26","부산광역시","86","신기의료기 연산점","부산광역시 연제구 거제천로230번길 53, 1층 101호 (연산동, 연산센터빌)","051-863-3232","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","85","신기의료기 연제점","부산광역시 연제구 과정로 219 (연산동)","051-752-5119","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","84","신기의료기 영도점","부산광역시 영도구 동삼서로 33 (동삼동)","051-915-6564","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","83","신기의료기 온천장점","부산광역시 동래구 금강로 70, 1층 (온천동, 참조은빌딩)","051-556-3193","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","82","신기의료기 정관점","부산광역시 기장군 정관로 607, 1층 103호 (정관읍, 정관 그리나 오피스텔)","010-2352-3265","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","81","신기의료기 주례점","부산광역시 사상구 백양대로 438, 1동 1층 104-1호 (주례동, 대성아파트)","051-714-2720","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"26","부산광역시","80","신기의료기 중구점","부산광역시 중구 초량상로7번길 4, 102호 (영주동)","051-950-9110","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
